year,quarter,market,dur_stay,mode,mode_detail,nationality,purpose,sex,age,package,Visits (000s),Spend (£m),Nights (000s),sample
2007,October-December,USA,1-3  nights,Air,Air,Spain,Miscellaneous,Male,65+,Independent,0.291615997,0.00408262,0.291615997,1
2007,October-December,USA,1-3  nights,Air,Air,Sweden,Holiday,Female,25-34,Independent,0.616312988,0.193522,1.232630005,1
2007,October-December,USA,1-3  nights,Air,Air,Irish Republic,Miscellaneous,Male,25-34,Independent,1.323160034,0.235522,1.323160034,1
2007,October-December,USA,1-3  nights,Air,Air,Switzerland,Holiday,Female,35-44,Independent,0.951929993,0.344599,1.903859985,1
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Male,0 -15,Independent,0.286317993,0.147167,0.858953979,1
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Male,16-24,Independent,0.366682007,0.0234676,1.100050049,1
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Male,25-34,Independent,6.194319885,5.093074402,13.96562793,8
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Male,35-44,Independent,7.183019897,4.011871,15.94734888,14
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Male,35-44,Non-Independent,0.786468018,0.630315,2.359399902,1
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Male,45-54,Independent,5.327139954,2.209386199,10.71930298,10
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Male,55-64,Independent,4.794935974,2.777725,12.98641589,8
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Male,65+,Independent,0.741821014,0.788586,1.923812012,2
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Female,16-24,Independent,1.782034912,0.656105,4.82827002,2
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Female,25-34,Independent,4.816929047,1.973694494,11.45250214,11
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Female,35-44,Independent,8.627565948,2.091584998,18.97080096,15
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Female,45-54,Independent,2.180574982,0.838894102,5.004719879,4
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Female,45-54,Non-Independent,0.497606995,0.044287,0.995213989,1
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Female,55-64,Independent,3.583398987,1.128858896,9.212936951,8
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Female,55-64,Non-Independent,1.015451965,0.268971898,2.548754028,2
2007,October-December,USA,1-3  nights,Air,Air,USA,Holiday,Female,65+,Independent,3.202986847,1.11129085,6.405983704,5
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,16-24,Independent,2.516731018,0.24399253,3.25009906,4
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,25-34,Independent,9.756349854,2.129692618,12.49759973,17
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,35-44,Independent,9.89821286,2.736873821,12.72626401,20
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,35-44,Non-Independent,0.366682007,0.130539,1.100050049,1
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,45-54,Independent,6.181631927,0.866420581,6.181631927,12
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,55-64,Independent,6.803865082,3.133833403,6.803865082,13
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,55-64,Non-Independent,0.366682007,0.18842,1.100050049,1
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,65+,Independent,2.655889954,0.301458681,3.173734924,5
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Male,65+,Non-Independent,0.497606995,0.0119426,0.497606995,1
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,16-24,Independent,0.884526978,0.0576922,1.251208984,2
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,25-34,Independent,4.376267944,0.792212898,5.109631958,10
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,35-44,Independent,3.547932007,0.709442598,4.261782959,8
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,45-54,Independent,5.855181946,1.036653199,9.403163025,10
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,55-64,Independent,2.115822937,0.19755023,3.421674011,5
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,55-64,Non-Independent,0.366682007,0.385135,1.100050049,1
2007,October-December,USA,1-3  nights,Air,Air,USA,Miscellaneous,Female,65+,Independent,1.451996002,0.118415182,1.451996002,4
2007,October-December,USA,1-3  nights,Air,Air,Chile,Holiday,Female,35-44,Independent,0.332773987,0.15352,0.665547974,1
2007,October-December,USA,1-3  nights,Air,Air,China,Holiday,Male,35-44,Independent,0.481053009,0.151051,0.962106018,1
2007,October-December,USA,1-3  nights,Air,Air,Japan,Holiday,Male,55-64,Independent,0.439423004,0.225863,0.439423004,1
2007,October-December,USA,1-3  nights,Air,Air,Japan,Holiday,Female,25-34,Independent,0.332773987,0.054574898,0.665547974,1
2007,October-December,USA,1-3  nights,Air,Air,Australia,Holiday,Male,35-44,Independent,0.291615997,0.148141,0.583231995,1
2007,October-December,USA,1-3  nights,Air,Air,Australia,Holiday,Female,16-24,Independent,0.276792999,0.059233699,0.830379028,1
2007,October-December,USA,1-3  nights,Air,Air,Australia,Miscellaneous,Female,25-34,Independent,0.332773987,0.037936199,0.665547974,1
2007,October-December,USA,1-3  nights,Air,Air,Australia,Miscellaneous,Female,35-44,Independent,0.332773987,0.171046,0.332773987,1
